index,N_object,Name,Algoritmos de clustering,samples,n_feats,k_real,k_GMM,distributions,compactness_factor,alpha_n,outliers,add_noise,index,silluette,bh,rtl,sd,db,xb,ch,dnn,mr,pb,rt,wg,c,UW
565,565,edisonn565.xlsx,GMM,5000,40,26,2:40,normal,0.1,5,500,0,565,30,31,45,58,2,2,2,2,45,14,2,42,2,34
566,566,edisonn566.xlsx,GMM,5000,40,26,2:40,normal,0.3,1,500,0,566,28,28,45,50,2,2,2,2,45,12,2,35,2,2
567,567,edisonn567.xlsx,GMM,5000,40,26,2:40,normal,0.3,5,500,0,567,31,17,45,46,24,33,2,2,45,12,2,24,2,2
568,568,edisonn568.xlsx,GMM,5000,40,27,2:40,normal,0.1,1,500,0,568,38,31,46,54,2,39,2,2,46,12,2,39,2,2
569,569,edisonn569.xlsx,GMM,5000,40,27,2:40,normal,0.1,5,500,0,569,35,26,46,50,2,46,2,2,46,10,2,46,2,30
570,570,edisonn570.xlsx,GMM,5000,40,27,2:40,normal,0.3,1,500,0,570,32,32,46,52,2,46,2,2,44,12,2,42,2,2
571,571,edisonn571.xlsx,GMM,5000,40,27,2:40,normal,0.3,5,500,0,571,33,38,46,52,2,46,2,2,46,12,2,36,2,29
572,572,edisonn572.xlsx,GMM,5000,40,28,2:40,normal,0.1,1,500,0,572,31,33,47,60,2,41,2,2,47,6,2,47,2,29
573,573,edisonn573.xlsx,GMM,5000,40,28,2:40,normal,0.1,5,500,0,573,31,28,47,60,2,47,2,2,47,14,2,47,2,37
574,574,edisonn574.xlsx,GMM,5000,40,28,2:40,normal,0.3,1,500,0,574,37,33,46,56,2,43,2,2,46,9,2,46,2,2
575,575,edisonn575.xlsx,GMM,5000,40,28,2:40,normal,0.3,5,500,0,575,30,12,47,58,25,47,2,2,47,14,2,42,2,2
576,576,edisonn576.xlsx,GMM,5000,40,29,2:40,normal,0.1,1,500,0,576,34,34,47,66,2,47,2,2,48,9,2,44,2,2
577,577,edisonn577.xlsx,GMM,5000,40,29,2:40,normal,0.1,5,500,0,577,38,31,47,60,2,43,2,2,47,16,2,43,2,38
578,578,edisonn578.xlsx,GMM,5000,40,29,2:40,normal,0.3,1,500,0,578,33,24,48,64,2,48,2,2,48,13,2,48,2,2
579,579,edisonn579.xlsx,GMM,5000,40,29,2:40,normal,0.3,5,500,0,579,38,15,47,64,2,47,2,2,47,10,2,46,2,33
580,580,edisonn580.xlsx,GMM,5000,40,30,2:40,normal,0.1,1,500,0,580,36,18,49,66,2,39,2,2,49,9,2,42,2,31
581,581,edisonn581.xlsx,GMM,5000,40,30,2:40,normal,0.1,5,500,0,581,39,5,49,56,2,42,2,2,49,12,2,44,2,39
582,582,edisonn582.xlsx,GMM,5000,40,30,2:40,normal,0.3,1,500,0,582,43,30,49,56,2,46,2,2,49,11,2,46,2,2
583,583,edisonn583.xlsx,GMM,5000,40,30,2:40,normal,0.3,5,500,0,583,37,32,49,62,2,49,2,2,49,11,2,49,2,34
584,584,edisonn584.xlsx,GMM,5000,40,31,2:40,normal,0.1,1,500,0,584,43,32,50,56,2,50,2,2,50,13,2,46,2,2
585,585,edisonn585.xlsx,GMM,5000,40,31,2:40,normal,0.1,5,500,0,585,33,34,50,64,2,50,2,2,50,8,2,50,2,34
586,586,edisonn586.xlsx,GMM,5000,40,31,2:40,normal,0.3,1,500,0,586,39,32,50,60,2,50,2,2,50,11,2,50,2,2
587,587,edisonn587.xlsx,GMM,5000,40,31,2:40,normal,0.3,5,500,0,587,36,27,49,68,24,49,2,2,49,11,2,45,2,35
588,588,edisonn588.xlsx,GMM,5000,40,32,2:40,normal,0.1,1,500,0,588,38,32,51,62,2,51,2,2,49,11,2,49,2,2
589,589,edisonn589.xlsx,GMM,5000,40,32,2:40,normal,0.1,5,500,0,589,39,17,49,68,2,49,2,2,51,13,2,49,2,41
590,590,edisonn590.xlsx,GMM,5000,40,32,2:40,normal,0.3,1,500,0,590,43,31,51,66,2,51,2,2,51,15,2,45,2,2
591,591,edisonn591.xlsx,GMM,5000,40,32,2:40,normal,0.3,5,500,0,591,42,32,51,60,2,51,2,2,51,13,2,44,2,2
592,592,edisonn592.xlsx,GMM,5000,40,33,2:40,normal,0.1,1,500,0,592,42,9,52,70,2,52,2,2,52,10,2,50,2,2
593,593,edisonn593.xlsx,GMM,5000,40,33,2:40,normal,0.1,5,500,0,593,33,33,51,64,2,51,2,2,51,13,2,51,2,41
594,594,edisonn594.xlsx,GMM,5000,40,33,2:40,normal,0.3,1,500,0,594,43,35,51,62,2,43,2,2,49,13,2,49,2,2
595,595,edisonn595.xlsx,GMM,5000,40,33,2:40,normal,0.3,5,500,0,595,41,34,52,66,2,52,2,2,52,12,2,52,2,2
596,596,edisonn596.xlsx,GMM,5000,40,34,2:40,normal,0.1,1,500,0,596,39,22,53,76,2,53,2,2,53,13,2,50,2,2
597,597,edisonn597.xlsx,GMM,5000,40,34,2:40,normal,0.1,5,500,0,597,46,36,53,68,2,53,2,2,53,14,2,46,2,43
598,598,edisonn598.xlsx,GMM,5000,40,34,2:40,normal,0.3,1,500,0,598,50,40,53,60,2,50,2,2,52,19,2,50,2,2
599,599,edisonn599.xlsx,GMM,5000,40,34,2:40,normal,0.3,5,500,0,599,39,40,50,72,2,50,2,2,53,11,2,46,2,43
600,600,edisonn600.xlsx,GMM,5000,40,35,2:40,normal,0.1,1,500,0,600,42,32,54,74,2,54,2,2,54,10,2,52,2,2
601,601,edisonn601.xlsx,GMM,5000,40,35,2:40,normal,0.1,5,500,0,601,42,28,53,74,2,53,2,2,53,9,2,49,2,44
602,602,edisonn602.xlsx,GMM,5000,40,35,2:40,normal,0.3,1,500,0,602,49,7,53,72,2,53,2,2,53,20,2,53,2,2
603,603,edisonn603.xlsx,GMM,5000,40,35,2:40,normal,0.3,5,500,0,603,47,38,54,72,2,54,2,2,54,9,2,51,2,40
604,604,edisonn604.xlsx,GMM,5000,40,36,2:40,normal,0.1,1,500,0,604,43,37,55,84,2,43,2,2,55,16,2,55,2,2
605,605,edisonn605.xlsx,GMM,5000,40,36,2:40,normal,0.1,5,500,0,605,49,4,55,68,2,2,2,2,54,14,2,49,2,45
606,606,edisonn606.xlsx,GMM,5000,40,36,2:40,normal,0.3,1,500,0,606,44,15,54,64,2,53,2,2,54,15,2,50,2,2
607,607,edisonn607.xlsx,GMM,5000,40,36,2:40,normal,0.3,5,500,0,607,50,4,55,50,2,2,2,2,55,19,2,53,2,2
608,608,edisonn608.xlsx,GMM,5000,40,37,2:40,normal,0.1,1,500,0,608,47,5,56,74,2,56,2,2,56,11,2,55,2,2
609,609,edisonn609.xlsx,GMM,5000,40,37,2:40,normal,0.1,5,500,0,609,39,10,55,76,2,55,2,2,55,14,2,55,2,40
610,610,edisonn610.xlsx,GMM,5000,40,37,2:40,normal,0.3,1,500,0,610,43,43,56,84,2,56,2,2,53,17,2,53,2,2
611,611,edisonn611.xlsx,GMM,5000,40,37,2:40,normal,0.3,5,500,0,611,46,37,56,70,2,56,2,2,56,15,2,54,2,2
612,612,edisonn612.xlsx,GMM,5000,40,38,2:40,normal,0.1,1,500,0,612,53,43,57,72,2,57,2,2,57,13,2,56,2,2
613,613,edisonn613.xlsx,GMM,5000,40,38,2:40,normal,0.1,5,500,0,613,48,44,57,78,2,2,2,2,57,16,2,48,2,43
614,614,edisonn614.xlsx,GMM,5000,40,38,2:40,normal,0.3,1,500,0,614,46,37,57,64,2,57,2,2,57,22,2,56,2,2
615,615,edisonn615.xlsx,GMM,5000,40,38,2:40,normal,0.3,5,500,0,615,46,35,57,78,2,2,2,2,57,16,2,57,2,43
616,616,edisonn616.xlsx,GMM,5000,40,39,2:40,normal,0.1,1,500,0,616,55,52,58,78,2,58,2,2,58,17,2,57,2,45
617,617,edisonn617.xlsx,GMM,5000,40,39,2:40,normal,0.1,5,500,0,617,49,34,58,76,2,2,2,2,58,24,2,58,2,47
618,618,edisonn618.xlsx,GMM,5000,40,39,2:40,normal,0.3,1,500,0,618,45,16,58,88,2,53,2,2,57,16,2,53,2,2
619,619,edisonn619.xlsx,GMM,5000,40,39,2:40,normal,0.3,5,500,0,619,47,41,58,76,2,2,2,2,58,14,2,58,2,2
620,620,edisonn620.xlsx,GMM,5000,40,40,2:40,normal,0.1,1,500,0,620,47,49,59,94,2,59,2,2,59,12,2,56,2,2
621,621,edisonn621.xlsx,GMM,5000,40,40,2:40,normal,0.1,5,500,0,621,51,21,58,82,2,58,2,2,59,19,2,58,2,47
622,622,edisonn622.xlsx,GMM,5000,40,40,2:40,normal,0.3,1,500,0,622,49,7,59,76,2,59,2,2,59,16,2,51,2,2
623,623,edisonn623.xlsx,GMM,5000,40,40,2:40,normal,0.3,5,500,0,623,45,42,59,82,2,59,2,2,59,18,2,57,2,2
624,624,edisonn624.xlsx,GMM,5000,100,2,2:40,normal,0.1,1,500,0,624,3,3,18,4,3,9,3,12,12,21,3,3,12,11
625,625,edisonn625.xlsx,GMM,5000,100,2,2:40,normal,0.1,5,500,0,625,3,3,20,4,3,3,3,3,20,2,3,3,20,3
626,626,edisonn626.xlsx,GMM,5000,100,2,2:40,normal,0.3,1,500,0,626,3,5,21,32,3,3,3,3,3,20,3,3,3,5
627,627,edisonn627.xlsx,GMM,5000,100,2,2:40,normal,0.3,5,500,0,627,3,3,20,4,3,3,3,3,13,2,3,3,13,3
628,628,edisonn628.xlsx,GMM,5000,100,3,2:40,normal,0.1,1,500,0,628,12,3,21,8,3,10,5,3,9,19,3,9,9,12
629,629,edisonn629.xlsx,GMM,5000,100,3,2:40,normal,0.1,5,500,0,629,4,4,21,6,4,4,4,3,22,2,4,4,3,4
630,630,edisonn630.xlsx,GMM,5000,100,3,2:40,normal,0.3,1,500,0,630,2,3,22,12,2,2,3,2,5,22,2,2,2,4
631,631,edisonn631.xlsx,GMM,5000,100,3,2:40,normal,0.3,5,500,0,631,4,4,22,6,4,4,4,3,21,2,4,4,22,4
632,632,edisonn632.xlsx,GMM,5000,100,4,2:40,normal,0.1,1,500,0,632,21,4,23,10,4,11,6,2,11,20,4,11,2,13
633,633,edisonn633.xlsx,GMM,5000,100,4,2:40,normal,0.1,5,500,0,633,5,5,23,8,5,5,5,2,23,4,5,5,2,5
634,634,edisonn634.xlsx,GMM,5000,100,4,2:40,normal,0.3,1,500,0,634,7,5,23,26,3,3,5,3,7,22,3,3,3,6
635,635,edisonn635.xlsx,GMM,5000,100,4,2:40,normal,0.3,5,500,0,635,5,5,23,8,5,5,5,2,23,4,5,5,2,6
636,636,edisonn636.xlsx,GMM,5000,100,5,2:40,normal,0.1,1,500,0,636,6,6,23,10,6,6,6,2,23,24,6,6,2,14
637,637,edisonn637.xlsx,GMM,5000,100,5,2:40,normal,0.1,5,500,0,637,6,6,24,10,6,6,6,2,24,4,6,6,2,6
638,638,edisonn638.xlsx,GMM,5000,100,5,2:40,normal,0.3,1,500,0,638,10,5,21,14,5,2,5,2,10,24,2,5,2,14
639,639,edisonn639.xlsx,GMM,5000,100,5,2:40,normal,0.3,5,500,0,639,6,6,24,10,6,6,6,2,23,4,6,6,2,6
640,640,edisonn640.xlsx,GMM,5000,100,6,2:40,normal,0.1,1,500,0,640,8,5,25,14,3,25,8,3,25,2,5,25,25,7
641,641,edisonn641.xlsx,GMM,5000,100,6,2:40,normal,0.1,5,500,0,641,7,7,25,12,7,7,7,3,25,2,7,7,25,7
642,642,edisonn642.xlsx,GMM,5000,100,6,2:40,normal,0.3,1,500,0,642,9,6,25,16,6,11,6,3,11,2,6,6,11,13
643,643,edisonn643.xlsx,GMM,5000,100,6,2:40,normal,0.3,5,500,0,643,7,7,25,12,7,7,7,3,25,2,7,7,25,7
644,644,edisonn644.xlsx,GMM,5000,100,7,2:40,normal,0.1,1,500,0,644,8,8,26,14,8,8,8,3,26,2,8,8,26,8
645,645,edisonn645.xlsx,GMM,5000,100,7,2:40,normal,0.1,5,500,0,645,8,8,26,14,8,8,8,2,25,3,8,8,2,8
646,646,edisonn646.xlsx,GMM,5000,100,7,2:40,normal,0.3,1,500,0,646,13,7,23,26,2,2,8,2,11,3,2,2,2,16
647,647,edisonn647.xlsx,GMM,5000,100,7,2:40,normal,0.3,5,500,0,647,8,8,26,14,8,8,8,2,26,3,8,8,2,8
648,648,edisonn648.xlsx,GMM,5000,100,8,2:40,normal,0.1,1,500,0,648,9,9,26,16,9,9,9,2,26,3,9,9,2,9
649,649,edisonn649.xlsx,GMM,5000,100,8,2:40,normal,0.1,5,500,0,649,9,11,27,16,9,9,9,2,27,4,9,9,2,9
650,650,edisonn650.xlsx,GMM,5000,100,8,2:40,normal,0.3,1,500,0,650,19,8,27,14,8,11,8,4,11,3,8,8,11,17
651,651,edisonn651.xlsx,GMM,5000,100,8,2:40,normal,0.3,5,500,0,651,11,7,27,18,2,27,10,2,26,3,2,27,2,9
652,652,edisonn652.xlsx,GMM,5000,100,9,2:40,normal,0.1,1,500,0,652,10,10,28,18,10,10,10,3,28,2,10,10,28,13
653,653,edisonn653.xlsx,GMM,5000,100,9,2:40,normal,0.1,5,500,0,653,10,10,28,18,10,10,10,2,28,5,10,10,2,10
654,654,edisonn654.xlsx,GMM,5000,100,9,2:40,normal,0.3,1,500,0,654,12,9,26,16,9,17,9,2,17,28,2,9,2,16
655,655,edisonn655.xlsx,GMM,5000,100,9,2:40,normal,0.3,5,500,0,655,10,10,28,18,10,10,10,2,28,5,10,10,2,11
656,656,edisonn656.xlsx,GMM,5000,100,10,2:40,normal,0.1,1,500,0,656,11,11,29,20,11,11,11,2,29,5,11,11,2,14
657,657,edisonn657.xlsx,GMM,5000,100,10,2:40,normal,0.1,5,500,0,657,10,13,28,18,10,29,13,2,28,5,2,10,2,12
658,658,edisonn658.xlsx,GMM,5000,100,10,2:40,normal,0.3,1,500,0,658,14,10,29,18,10,17,10,2,23,28,2,10,2,19
659,659,edisonn659.xlsx,GMM,5000,100,10,2:40,normal,0.3,5,500,0,659,19,11,29,16,9,29,15,2,28,5,2,29,2,19
660,660,edisonn660.xlsx,GMM,5000,100,11,2:40,normal,0.1,1,500,0,660,12,13,29,22,12,12,12,2,29,4,12,12,2,12
661,661,edisonn661.xlsx,GMM,5000,100,11,2:40,normal,0.1,5,500,0,661,13,11,30,20,11,30,13,2,30,7,2,11,2,12
662,662,edisonn662.xlsx,GMM,5000,100,11,2:40,normal,0.3,1,500,0,662,15,8,25,22,2,18,15,2,23,29,2,18,2,20
663,663,edisonn663.xlsx,GMM,5000,100,11,2:40,normal,0.3,5,500,0,663,12,13,30,22,12,12,12,2,30,7,12,12,2,12
664,664,edisonn664.xlsx,GMM,5000,100,12,2:40,normal,0.1,1,500,0,664,14,12,31,22,11,31,14,2,31,4,12,12,2,13
665,665,edisonn665.xlsx,GMM,5000,100,12,2:40,normal,0.1,5,500,0,665,12,12,31,22,12,31,16,2,29,4,2,12,2,13
666,666,edisonn666.xlsx,GMM,5000,100,12,2:40,normal,0.3,1,500,0,666,15,11,29,20,2,20,15,2,24,31,2,20,2,21
667,667,edisonn667.xlsx,GMM,5000,100,12,2:40,normal,0.3,5,500,0,667,14,12,31,22,12,31,14,2,31,7,2,12,2,13
668,668,edisonn668.xlsx,GMM,5000,100,13,2:40,normal,0.1,1,500,0,668,15,13,32,24,13,31,15,3,32,4,13,13,32,14
669,669,edisonn669.xlsx,GMM,5000,100,13,2:40,normal,0.1,5,500,0,669,14,19,32,26,14,14,14,2,32,6,14,14,2,14
670,670,edisonn670.xlsx,GMM,5000,100,13,2:40,normal,0.3,1,500,0,670,15,13,31,28,13,20,15,3,22,2,13,13,22,22
671,671,edisonn671.xlsx,GMM,5000,100,13,2:40,normal,0.3,5,500,0,671,16,19,32,24,13,32,16,2,32,6,2,13,2,14
672,672,edisonn672.xlsx,GMM,5000,100,14,2:40,normal,0.1,1,500,0,672,16,19,33,30,13,33,16,2,33,5,2,23,2,18
673,673,edisonn673.xlsx,GMM,5000,100,14,2:40,normal,0.1,5,500,0,673,18,13,33,30,13,22,16,5,33,2,13,13,33,16
674,674,edisonn674.xlsx,GMM,5000,100,14,2:40,normal,0.3,1,500,0,674,15,15,33,28,15,15,15,2,28,6,15,15,2,23
675,675,edisonn675.xlsx,GMM,5000,100,14,2:40,normal,0.3,5,500,0,675,17,13,33,30,13,23,16,2,31,7,2,29,2,20
676,676,edisonn676.xlsx,GMM,5000,100,15,2:40,normal,0.1,1,500,0,676,16,17,34,30,16,34,16,4,31,2,16,16,31,17
677,677,edisonn677.xlsx,GMM,5000,100,15,2:40,normal,0.1,5,500,0,677,16,14,34,30,12,34,19,2,34,6,2,33,2,17
678,678,edisonn678.xlsx,GMM,5000,100,15,2:40,normal,0.3,1,500,0,678,15,15,34,28,15,34,15,2,34,6,2,15,2,24
679,679,edisonn679.xlsx,GMM,5000,100,15,2:40,normal,0.3,5,500,0,679,15,15,34,28,15,34,18,2,34,7,2,15,2,24
680,680,edisonn680.xlsx,GMM,5000,100,16,2:40,normal,0.1,1,500,0,680,18,18,35,30,16,35,18,2,34,5,16,16,2,17
681,681,edisonn681.xlsx,GMM,5000,100,16,2:40,normal,0.1,5,500,0,681,20,15,35,28,15,35,20,2,35,5,2,15,2,25
682,682,edisonn682.xlsx,GMM,5000,100,16,2:40,normal,0.3,1,500,0,682,16,22,32,30,13,32,2,2,32,6,2,32,2,25
683,683,edisonn683.xlsx,GMM,5000,100,16,2:40,normal,0.3,5,500,0,683,19,4,35,28,15,25,19,2,35,5,2,15,2,25
684,684,edisonn684.xlsx,GMM,5000,100,17,2:40,normal,0.1,1,500,0,684,22,18,36,30,16,33,21,2,36,6,2,16,2,26
685,685,edisonn685.xlsx,GMM,5000,100,17,2:40,normal,0.1,5,500,0,685,18,16,36,34,2,29,21,2,36,7,2,36,2,19
686,686,edisonn686.xlsx,GMM,5000,100,17,2:40,normal,0.3,1,500,0,686,22,22,36,28,2,36,2,2,35,7,2,36,2,19
687,687,edisonn687.xlsx,GMM,5000,100,17,2:40,normal,0.3,5,500,0,687,18,18,34,34,18,18,18,2,36,7,18,18,2,19
688,688,edisonn688.xlsx,GMM,5000,100,18,2:40,normal,0.1,1,500,0,688,17,17,37,32,17,27,2,2,37,7,2,17,2,19
689,689,edisonn689.xlsx,GMM,5000,100,18,2:40,normal,0.1,5,500,0,689,20,16,37,38,2,37,20,2,37,8,2,34,2,27
690,690,edisonn690.xlsx,GMM,5000,100,18,2:40,normal,0.3,1,500,0,690,27,15,36,28,15,36,2,2,35,7,2,36,2,26
691,691,edisonn691.xlsx,GMM,5000,100,18,2:40,normal,0.3,5,500,0,691,19,19,37,36,19,19,19,2,37,7,19,19,2,19
692,692,edisonn692.xlsx,GMM,5000,100,19,2:40,normal,0.1,1,500,0,692,24,24,37,36,17,37,22,2,38,5,19,19,2,28
693,693,edisonn693.xlsx,GMM,5000,100,19,2:40,normal,0.1,5,500,0,693,22,18,38,38,16,29,22,2,38,7,2,38,2,20
694,694,edisonn694.xlsx,GMM,5000,100,19,2:40,normal,0.3,1,500,0,694,24,21,38,40,16,38,2,2,36,7,2,38,2,28
695,695,edisonn695.xlsx,GMM,5000,100,19,2:40,normal,0.3,5,500,0,695,20,21,38,38,20,20,20,2,38,6,20,20,2,20
696,696,edisonn696.xlsx,GMM,5000,100,20,2:40,normal,0.1,1,500,0,696,20,21,39,38,19,39,20,2,39,6,20,20,2,27
697,697,edisonn697.xlsx,GMM,5000,100,20,2:40,normal,0.1,5,500,0,697,22,19,38,42,19,38,2,2,39,9,2,19,2,28
698,698,edisonn698.xlsx,GMM,5000,100,20,2:40,normal,0.3,1,500,0,698,25,22,39,34,2,30,2,2,39,7,2,18,2,28
699,699,edisonn699.xlsx,GMM,5000,100,20,2:40,normal,0.3,5,500,0,699,24,25,39,38,2,39,2,2,39,9,2,39,2,21
700,700,edisonn700.xlsx,GMM,5000,100,21,2:40,normal,0.1,1,500,0,700,26,19,40,36,19,40,2,2,40,9,2,33,2,22
701,701,edisonn701.xlsx,GMM,5000,100,21,2:40,normal,0.1,5,500,0,701,22,23,38,44,2,38,2,2,38,9,2,20,2,28
702,702,edisonn702.xlsx,GMM,5000,100,21,2:40,normal,0.3,1,500,0,702,21,22,40,40,21,40,2,2,40,6,21,21,2,22
703,703,edisonn703.xlsx,GMM,5000,100,21,2:40,normal,0.3,5,500,0,703,26,20,40,38,20,40,2,2,38,9,2,20,2,23
704,704,edisonn704.xlsx,GMM,5000,100,22,2:40,normal,0.1,1,500,0,704,25,7,41,44,19,34,2,2,41,8,2,41,2,23
705,705,edisonn705.xlsx,GMM,5000,100,22,2:40,normal,0.1,5,500,0,705,22,22,41,42,22,28,2,2,40,6,2,22,2,23
706,706,edisonn706.xlsx,GMM,5000,100,22,2:40,normal,0.3,1,500,0,706,24,6,41,42,2,29,2,2,41,8,2,41,2,23
707,707,edisonn707.xlsx,GMM,5000,100,22,2:40,normal,0.3,5,500,0,707,22,4,41,42,22,31,2,2,40,7,22,22,2,23
708,708,edisonn708.xlsx,GMM,5000,100,23,2:40,normal,0.1,1,500,0,708,26,4,42,50,2,31,2,2,42,8,2,42,2,32
709,709,edisonn709.xlsx,GMM,5000,100,23,2:40,normal,0.1,5,500,0,709,36,5,42,44,2,42,2,2,42,7,2,39,2,25
710,710,edisonn710.xlsx,GMM,5000,100,23,2:40,normal,0.3,1,500,0,710,28,12,42,42,22,41,2,2,42,7,2,22,2,32
711,711,edisonn711.xlsx,GMM,5000,100,23,2:40,normal,0.3,5,500,0,711,23,23,42,44,23,42,2,2,41,10,23,23,2,25
712,712,edisonn712.xlsx,GMM,5000,100,24,2:40,normal,0.1,1,500,0,712,31,18,43,46,2,40,2,2,43,8,2,41,2,28
713,713,edisonn713.xlsx,GMM,5000,100,24,2:40,normal,0.1,5,500,0,713,25,26,43,50,2,43,2,2,43,11,2,22,2,28
714,714,edisonn714.xlsx,GMM,5000,100,24,2:40,normal,0.3,1,500,0,714,28,26,43,46,2,43,2,2,43,8,2,21,2,32
715,715,edisonn715.xlsx,GMM,5000,100,24,2:40,normal,0.3,5,500,0,715,24,24,43,42,22,43,2,2,43,10,2,22,2,32
716,716,edisonn716.xlsx,GMM,5000,100,25,2:40,normal,0.1,1,500,0,716,27,7,44,52,2,44,2,2,43,9,2,44,2,31
717,717,edisonn717.xlsx,GMM,5000,100,25,2:40,normal,0.1,5,500,0,717,35,32,44,52,2,36,2,2,43,9,2,44,2,34
718,718,edisonn718.xlsx,GMM,5000,100,25,2:40,normal,0.3,1,500,0,718,28,28,44,54,18,44,28,3,44,2,18,44,44,33
719,719,edisonn719.xlsx,GMM,5000,100,25,2:40,normal,0.3,5,500,0,719,27,29,44,52,2,44,2,2,44,10,2,44,2,29
720,720,edisonn720.xlsx,GMM,5000,100,26,2:40,normal,0.1,1,500,0,720,36,30,45,50,2,45,2,2,45,12,2,45,2,28
721,721,edisonn721.xlsx,GMM,5000,100,26,2:40,normal,0.1,5,500,0,721,29,29,44,56,2,40,2,2,45,11,2,43,2,29
722,722,edisonn722.xlsx,GMM,5000,100,26,2:40,normal,0.3,1,500,0,722,37,28,45,54,2,45,2,2,45,12,2,45,2,35
723,723,edisonn723.xlsx,GMM,5000,100,26,2:40,normal,0.3,5,500,0,723,33,34,45,64,2,45,2,2,45,10,2,45,2,27
724,724,edisonn724.xlsx,GMM,5000,100,27,2:40,normal,0.1,1,500,0,724,28,3,46,54,2,46,2,2,46,11,2,44,2,35
725,725,edisonn725.xlsx,GMM,5000,100,27,2:40,normal,0.1,5,500,0,725,30,7,46,50,26,46,2,2,45,9,2,26,2,35
726,726,edisonn726.xlsx,GMM,5000,100,27,2:40,normal,0.3,1,500,0,726,36,3,46,52,2,46,2,2,45,11,2,46,2,29
727,727,edisonn727.xlsx,GMM,5000,100,27,2:40,normal,0.3,5,500,0,727,29,19,46,56,2,46,2,2,46,12,2,46,2,36
728,728,edisonn728.xlsx,GMM,5000,100,28,2:40,normal,0.1,1,500,0,728,33,29,47,56,20,47,2,2,47,10,2,47,2,30
729,729,edisonn729.xlsx,GMM,5000,100,28,2:40,normal,0.1,5,500,0,729,33,33,47,50,26,44,2,2,47,13,2,26,2,36
730,730,edisonn730.xlsx,GMM,5000,100,28,2:40,normal,0.3,1,500,0,730,29,30,46,58,2,30,2,2,46,11,2,26,2,37
731,731,edisonn731.xlsx,GMM,5000,100,28,2:40,normal,0.3,5,500,0,731,29,29,47,56,2,37,2,2,47,10,2,47,2,35
732,732,edisonn732.xlsx,GMM,5000,100,29,2:40,normal,0.1,1,500,0,732,29,29,48,56,29,29,2,2,47,8,29,29,2,32
733,733,edisonn733.xlsx,GMM,5000,100,29,2:40,normal,0.1,5,500,0,733,29,12,48,56,2,39,2,2,47,11,2,45,2,30
734,734,edisonn734.xlsx,GMM,5000,100,29,2:40,normal,0.3,1,500,0,734,37,28,48,54,2,48,2,2,48,12,2,48,2,38
735,735,edisonn735.xlsx,GMM,5000,100,29,2:40,normal,0.3,5,500,0,735,28,30,48,50,26,48,2,2,46,12,2,48,2,30
736,736,edisonn736.xlsx,GMM,5000,100,30,2:40,normal,0.1,1,500,0,736,29,32,49,58,23,49,2,2,49,10,2,49,2,34
737,737,edisonn737.xlsx,GMM,5000,100,30,2:40,normal,0.1,5,500,0,737,30,37,49,62,2,49,2,2,48,9,2,42,2,39
738,738,edisonn738.xlsx,GMM,5000,100,30,2:40,normal,0.3,1,500,0,738,31,35,49,60,2,43,2,2,49,7,2,46,2,38
739,739,edisonn739.xlsx,GMM,5000,100,30,2:40,normal,0.3,5,500,0,739,30,7,49,58,2,49,2,2,49,15,2,48,2,31
740,740,edisonn740.xlsx,GMM,5000,100,31,2:40,normal,0.1,1,500,0,740,35,35,49,56,27,44,2,2,49,10,2,29,2,34
741,741,edisonn741.xlsx,GMM,5000,100,31,2:40,normal,0.1,5,500,0,741,37,41,50,64,2,49,2,2,49,12,2,49,2,33
742,742,edisonn742.xlsx,GMM,5000,100,31,2:40,normal,0.3,1,500,0,742,33,34,49,64,2,49,2,2,48,11,2,49,2,37
743,743,edisonn743.xlsx,GMM,5000,100,31,2:40,normal,0.3,5,500,0,743,36,28,50,60,2,50,2,2,50,10,2,50,2,33
744,744,edisonn744.xlsx,GMM,5000,100,32,2:40,normal,0.1,1,500,0,744,32,36,51,62,32,32,2,2,51,12,32,32,2,39
745,745,edisonn745.xlsx,GMM,5000,100,32,2:40,normal,0.1,5,500,0,745,38,9,51,58,2,51,2,2,51,15,2,51,2,38
746,746,edisonn746.xlsx,GMM,5000,100,32,2:40,normal,0.3,1,500,0,746,46,14,51,60,2,51,2,2,51,11,2,51,2,41
747,747,edisonn747.xlsx,GMM,5000,100,32,2:40,normal,0.3,5,500,0,747,37,33,51,64,2,51,2,2,48,9,2,51,2,38
748,748,edisonn748.xlsx,GMM,5000,100,33,2:40,normal,0.1,1,500,0,748,41,5,52,62,2,52,2,2,52,12,2,52,2,37
749,749,edisonn749.xlsx,GMM,5000,100,33,2:40,normal,0.1,5,500,0,749,39,36,52,68,2,52,2,2,51,14,2,52,2,35
750,750,edisonn750.xlsx,GMM,5000,100,33,2:40,normal,0.3,1,500,0,750,32,32,51,62,32,41,2,2,51,16,32,32,2,34
751,751,edisonn751.xlsx,GMM,5000,100,33,2:40,normal,0.3,5,500,0,751,34,37,52,66,2,52,2,2,51,9,2,52,2,41
752,752,edisonn752.xlsx,GMM,5000,100,34,2:40,normal,0.1,1,500,0,752,42,5,53,64,2,53,2,2,53,11,2,53,2,42
753,753,edisonn753.xlsx,GMM,5000,100,34,2:40,normal,0.1,5,500,0,753,38,35,53,54,2,53,2,2,53,11,2,50,2,39
754,754,edisonn754.xlsx,GMM,5000,100,34,2:40,normal,0.3,1,500,0,754,37,34,53,66,2,46,2,2,52,14,2,53,2,43
