index,N_object,Name,Algoritmos de clustering,samples,n_feats,k_real,k_GMM,distributions,compactness_factor,alpha_n,outliers,add_noise,index,silluette,bh,rtl,sd,db,xb,ch,dnn,mr,pb,rt,wg,c,UW
200,200,edisonn200.xlsx,GMM,5000,10,13,2:40,uniform,0.1,1,500,0,200,0.9874016818862674,0.7801877651163422,0.9479990814486344,0.957307493352575,0.96586652388843,0.96586652388843,0.9874016818862674,0.21819138106703098,0.9479990814486344,0.7263204364827742,0.21819138106703098,0.9874016818862674,0.9479990814486344,0.2181913810670309
201,201,edisonn201.xlsx,GMM,5000,10,13,2:40,uniform,0.1,5,500,0,201,0.969394584609734,0.7819497260718764,0.9473385019207275,0.9570126777584285,0.9586134379315862,0.9586134379315862,0.969394584609734,0.2204236654065917,0.9473385019207275,0.767153038580694,0.2204236654065917,0.969394584609734,0.9473385019207275,0.9604545345817538
202,202,edisonn202.xlsx,GMM,5000,10,13,2:40,uniform,0.3,1,500,0,202,0.96479650104662,0.8217377178870915,0.9482135307454638,0.9577702841675567,0.9323713310595676,0.9323713310595676,0.96479650104662,0.21819138106703098,0.9482135307454638,0.7446301775532834,0.21819138106703098,0.96479650104662,0.9482135307454638,0.2181913810670309
203,203,edisonn203.xlsx,GMM,5000,10,13,2:40,uniform,0.3,5,500,0,203,0.969394584609734,0.7819497260718764,0.9473385019207275,0.9570126777584285,0.9586134379315862,0.9586134379315862,0.969394584609734,0.2204236654065917,0.9473385019207275,0.767153038580694,0.2204236654065917,0.969394584609734,0.9473385019207275,0.8757770870749562
204,204,edisonn204.xlsx,GMM,5000,10,14,2:40,uniform,0.1,1,500,0,204,0.9457325880767179,0.7987603717964082,0.9496722920740117,0.9600300196595846,0.9163478635740172,0.9163478635740172,0.9457325880767179,0.21465348619283844,0.9496722920740117,0.7085452168997247,0.21465348619283844,0.9457325880767179,0.9496722920740117,0.2146534861928384
205,205,edisonn205.xlsx,GMM,5000,10,14,2:40,uniform,0.1,5,500,0,205,0.9772992084446098,0.7723904337806842,0.9489657602632587,0.9588434396219698,0.9429341516442539,0.9429341516442539,0.9772992084446098,0.21687041535466478,0.9489657602632587,0.6833526026853955,0.21687041535466478,0.9772992084446098,0.9489657602632587,0.2168704153546647
206,206,edisonn206.xlsx,GMM,5000,10,14,2:40,uniform,0.3,1,500,0,206,0.9612380232828629,0.7947788623057684,0.9352811462727251,0.9597114932577478,0.959451444545325,0.959451444545325,0.9612380232828629,0.21465348619283844,0.9352811462727251,0.7563768542495907,0.21465348619283844,0.9612380232828629,0.9352811462727251,0.2146534861928384
207,207,edisonn207.xlsx,GMM,5000,10,14,2:40,uniform,0.3,5,500,0,207,0.9467678025053464,0.7723904337806842,0.9489295673880666,0.9589992817131034,0.9429341516442539,0.9429341516442539,0.9467678025053464,0.21687041535466478,0.9489295673880666,0.6833526026853955,0.21687041535466478,0.9467678025053464,0.9489295673880666,0.2168704153546647
208,208,edisonn208.xlsx,GMM,5000,10,15,2:40,uniform,0.1,1,500,0,208,0.9518276236979376,0.7881758812746542,0.9516501443618098,0.9626160519529383,0.9379974717177579,0.9379974717177579,0.9518276236979376,0.37881235525127843,0.9516501443618098,0.7165609790895965,0.37881235525127843,0.9518276236979376,0.9516501443618098,0.3788123552512784
209,209,edisonn209.xlsx,GMM,5000,10,15,2:40,uniform,0.1,5,500,0,209,0.9618787789392469,0.7554858530993993,0.9525742951095664,0.9629880891169205,0.9378950914760251,0.9378950914760251,0.9618787789392469,0.41714892972563783,0.9525742951095664,0.7033534214087136,0.41714892972563783,0.9618787789392469,0.9525742951095664,0.4171489297256378
210,210,edisonn210.xlsx,GMM,5000,10,15,2:40,uniform,0.3,1,500,0,210,0.9590453241378947,0.8182673384571221,0.9497580553350609,0.9564524544599745,0.9623526285390193,0.9497580553350609,0.9598698921071345,0.388675552590403,0.9507260267231844,0.6815990939881067,0.9608011653450295,0.9507260267231844,0.9507260267231844,0.5975796048395559
211,211,edisonn211.xlsx,GMM,5000,10,15,2:40,uniform,0.3,5,500,0,211,0.959534126108915,0.8060682262912318,0.9508479122800031,0.9568780698781822,0.9707219514955844,0.9508479122800031,0.969635725714255,0.5261382369993035,0.9516027119279298,0.7033534214087136,0.9613142991081666,0.9516027119279298,0.9516027119279298,0.4171489297256378
212,212,edisonn212.xlsx,GMM,5000,10,16,2:40,uniform,0.1,1,500,0,212,0.9607051447246249,0.8166977205912219,0.9506384212653489,0.9572178304260438,0.9649650037512575,0.9506384212653489,0.9719953955048914,0.4795092273302804,0.9516400082430959,0.6760019783053706,0.962449410246759,0.9516400082430959,0.9516400082430959,0.2094150180014906
213,213,edisonn213.xlsx,GMM,5000,10,16,2:40,uniform,0.1,5,500,0,213,0.9623594924746558,0.8211817573974775,0.9532076024734158,0.9595428797049667,0.9488820356930171,0.9532076024734158,0.9733566422396315,0.42303467081740687,0.9538573992113836,0.7150224692759476,0.9639993609204496,0.9538573992113836,0.9538573992113836,0.2025549104739699
214,214,edisonn214.xlsx,GMM,5000,10,16,2:40,uniform,0.3,1,500,0,214,0.9606167612212584,0.8152844998479056,0.9505460652071821,0.9574138044558047,0.9636096483633062,0.9505460652071821,0.9723815103962808,0.5562624774743229,0.951526812700487,0.7132440345389657,0.9620961711786216,0.951526812700487,0.951526812700487,0.360958573665897
215,215,edisonn215.xlsx,GMM,5000,10,16,2:40,uniform,0.3,5,500,0,215,0.9624914308469873,0.8211817573974775,0.9527869480596247,0.9597480902768506,0.9488820356930171,0.9527869480596247,0.960550741665581,0.42303467081740687,0.9537730468489326,0.7150224692759476,0.9642166068580812,0.9537730468489326,0.9537730468489326,0.2025549104739699
216,216,edisonn216.xlsx,GMM,5000,10,17,2:40,uniform,0.1,1,500,0,216,0.9632231485313238,0.7883360075054648,0.9528541697079774,0.9600978349170776,0.9456013771637752,0.9528541697079774,0.9763790101170488,0.506393881328198,0.9538614046293887,0.7060293465016362,0.9652656881188977,0.9538614046293887,0.9538614046293887,0.7060293465016362
217,217,edisonn217.xlsx,GMM,5000,10,17,2:40,uniform,0.1,5,500,0,217,0.9648154567259917,0.8062184126754021,0.9547487168123309,0.9618497105199605,0.9717973383315853,0.9547487168123309,0.9666342925925812,0.5067967759193677,0.9557184741222503,0.7211104725112789,0.9665763922944113,0.9557184741222503,0.9557184741222503,0.1984063514678986
218,218,edisonn218.xlsx,GMM,5000,10,17,2:40,uniform,0.3,1,500,0,218,0.9631302615385142,0.809760978531631,0.9433085843431894,0.9601176185148064,0.9325551893969803,0.9433085843431894,0.9529936771828005,0.5100334878346525,0.9442693802867578,0.7109841501249388,0.9652840954049582,0.9442693802867578,0.9442693802867578,0.7109841501249388
219,219,edisonn219.xlsx,GMM,5000,10,17,2:40,uniform,0.3,5,500,0,219,0.9648699857936888,0.8068143190283252,0.9547328228742684,0.9617960200494259,0.9717802005387453,0.9547328228742684,0.9664175103574499,0.5067967759193677,0.9556635211110891,0.7131629324147987,0.9665995535240144,0.9556635211110891,0.9556635211110891,0.1984063514678986
220,220,edisonn220.xlsx,GMM,5000,10,18,2:40,uniform,0.1,1,500,0,220,0.969414544922141,0.8614652903027014,0.954796892028397,0.9611386522771365,0.9514312338329366,0.954796892028397,0.9718404184454416,0.959931810428501,0.954796892028397,0.36515681917004394,0.9611386522771365,0.9624779527752375,0.954796892028397,0.4751336491436182
221,221,edisonn221.xlsx,GMM,5000,10,18,2:40,uniform,0.1,5,500,0,221,0.9686039989550962,0.8627918285400147,0.9540858694723489,0.9603491392059849,0.9425457648035793,0.9540858694723489,0.9711127132520957,0.959004139415322,0.9540858694723489,0.19662826058146884,0.9603491392059849,0.9616566131295243,0.9540858694723489,0.1966282605814688
222,222,edisonn222.xlsx,GMM,5000,10,18,2:40,uniform,0.3,1,500,0,222,0.9695295588299887,0.7928431162929158,0.9550295772171573,0.9613759170293534,0.9487784006128481,0.9550295772171573,0.971887611025931,0.9601075877811117,0.9550295772171573,0.36612996948659465,0.9613759170293534,0.9630875623485514,0.9550295772171573,0.3661299694865946
223,223,edisonn223.xlsx,GMM,5000,10,18,2:40,uniform,0.3,5,500,0,223,0.968667436721412,0.8580838036355762,0.9539947468682362,0.9601834769031442,0.9585571285112605,0.9539947468682362,0.9712107074364157,0.9590165733982354,0.9539947468682362,0.19662826058146884,0.9601834769031442,0.961640713815008,0.9539947468682362,0.1966282605814688
224,224,edisonn224.xlsx,GMM,5000,10,19,2:40,uniform,0.1,1,500,0,224,0.9715911030375208,0.8462592911915627,0.9555146642691237,0.9620750917532028,0.9225354890615323,0.9555146642691237,0.9743421876679457,0.9607225547163795,0.9555146642691237,0.38648493081428736,0.9620750917532028,0.9639029408977371,0.9555146642691237,0.3864849308142873
225,225,edisonn225.xlsx,GMM,5000,10,19,2:40,uniform,0.1,5,500,0,225,0.9611587255127787,0.8645928025461279,0.9543068666999663,0.9610944823221066,0.9538542043548348,0.9543068666999663,0.963530409564122,0.9598139680016761,0.9543068666999663,0.39251358814287884,0.9610944823221066,0.9627908003827742,0.9543068666999663,0.3925135881428788
226,226,edisonn226.xlsx,GMM,5000,10,19,2:40,uniform,0.3,1,500,0,226,0.9716798729387806,0.8594811181297821,0.955291616203102,0.9619808711876663,0.9532951126893382,0.955291616203102,0.9645648541694225,0.9607692943522479,0.955291616203102,0.38595473280574366,0.9619808711876663,0.9634618188057552,0.955291616203102,0.3859547328057436
227,227,edisonn227.xlsx,GMM,5000,10,19,2:40,uniform,0.3,5,500,0,227,0.9705615140662911,0.8615492761423084,0.9543017139648209,0.9611637348035736,0.9538201759553925,0.9543017139648209,0.9631577339592258,0.9597233229532115,0.9543017139648209,0.39251358814287884,0.9611637348035736,0.962782936294549,0.9543017139648209,0.3925135881428788
228,228,edisonn228.xlsx,GMM,5000,10,20,2:40,uniform,0.1,1,500,0,228,0.9749255314701519,0.8286802623038162,0.9573010547412006,0.964921853149483,0.9430828525195701,0.9573010547412006,0.9784147907730976,0.9631256346010016,0.9573010547412006,0.1900224775561807,0.964921853149483,0.966148597623165,0.9573010547412006,0.1900224775561807
229,229,edisonn229.xlsx,GMM,5000,10,20,2:40,uniform,0.1,5,500,0,229,0.9648606955765229,0.8466200245509728,0.958517888630121,0.9653382478482012,0.9240710252460099,0.958517888630121,0.9676846738216734,0.9637679393581599,0.958517888630121,0.1873116896630473,0.9653382478482012,0.9669375514655213,0.958517888630121,0.4829482330845589
230,230,edisonn230.xlsx,GMM,5000,10,20,2:40,uniform,0.3,1,500,0,230,0.9608795246393768,0.869596846801885,0.9548615639662068,0.9619141911622057,0.9485275032772543,0.1900224775561807,0.9678765434252866,0.1900224775561807,0.9548615639662068,0.9390383251656412,0.1900224775561807,0.9548615639662068,0.1900224775561807,0.4738672009023462
231,231,edisonn231.xlsx,GMM,5000,10,20,2:40,uniform,0.3,5,500,0,231,0.9613952232496408,0.8917167227479093,0.9557665890369245,0.9627514819647133,0.9353393190802604,0.1873116896630473,0.9686006674566433,0.1873116896630473,0.9557665890369245,0.9414718182308857,0.1873116896630473,0.9557665890369245,0.1873116896630473,0.6180492457238989
232,232,edisonn232.xlsx,GMM,5000,10,21,2:40,uniform,0.1,1,500,0,232,0.9616716071273966,0.9070970033857002,0.9555182391819421,0.9583935206530751,0.9419453118363385,0.1890491275516122,0.9645676316573737,0.1890491275516122,0.9555182391819421,0.9299727420853788,0.1890491275516122,0.9555182391819421,0.1890491275516122,0.1890491275516122
233,233,edisonn233.xlsx,GMM,5000,10,21,2:40,uniform,0.1,5,500,0,233,0.9606346421605388,0.8954622596370522,0.9543628434299206,0.9619040120501587,0.9193760624610272,0.1926921710424461,0.963182767085962,0.1926921710424461,0.9543628434299206,0.911200239121567,0.1926921710424461,0.9543628434299206,0.1926921710424461,0.1926921710424461
234,234,edisonn234.xlsx,GMM,5000,10,21,2:40,uniform,0.3,1,500,0,234,0.9617414761455926,0.9064483760980256,0.955739464170191,0.9630518605395,0.9524581603096403,0.1890491275516122,0.9699766428111491,0.1890491275516122,0.955739464170191,0.9375180366088924,0.1890491275516122,0.955739464170191,0.1890491275516122,0.1890491275516122
235,235,edisonn235.xlsx,GMM,5000,10,21,2:40,uniform,0.3,5,500,0,235,0.9604378445808547,0.8652596368702262,0.9542998161237,0.9622160997969909,0.9037270779781202,0.1926921710424461,0.9694587930610487,0.1926921710424461,0.9542998161237,0.8959946805485736,0.1926921710424461,0.9542998161237,0.1926921710424461,0.1926921710424461
236,236,edisonn236.xlsx,GMM,5000,10,22,2:40,uniform,0.1,1,500,0,236,0.954979637057048,0.8722160500446311,0.9559446436089485,0.9563893481212961,0.9170657979880655,0.3680029663240729,0.9476578963621912,0.3680029663240729,0.9559446436089485,0.9232772531072418,0.3680029663240729,0.9559446436089485,0.3680029663240729,0.5852866426249503
237,237,edisonn237.xlsx,GMM,5000,10,22,2:40,uniform,0.1,5,500,0,237,0.9634471017368478,0.8937832032237708,0.956913806573057,0.9651560439078911,0.9308626238126188,0.3385691299149061,0.9641363484775125,0.3385691299149061,0.956913806573057,0.9162452626743218,0.3385691299149061,0.956913806573057,0.3385691299149061,0.3385691299149061
238,238,edisonn238.xlsx,GMM,5000,10,22,2:40,uniform,0.3,1,500,0,238,0.9551054927619445,0.8719808942312599,0.9560550510103739,0.9563874350914129,0.9160643124458419,0.3614826939488656,0.9493804488686808,0.3614826939488656,0.9560550510103739,0.9080792484444046,0.3614826939488656,0.9560550510103739,0.3614826939488656,0.3614826939488656
239,239,edisonn239.xlsx,GMM,5000,10,22,2:40,uniform,0.3,5,500,0,239,0.9636791943682083,0.8975668662801174,0.9569147415280208,0.9647194176142514,0.9485811731001506,0.1866589824282488,0.9653413777899974,0.1866589824282488,0.9569147415280208,0.9369759978601473,0.1866589824282488,0.9569147415280208,0.1866589824282488,0.1866589824282488
240,240,edisonn240.xlsx,GMM,5000,10,23,2:40,uniform,0.1,1,500,0,240,0.9562023506195946,0.9051544958208951,0.9545964272153329,0.9504587245999684,0.9051544958208951,0.9051544958208951,0.9638315700582522,0.7195454079053694,0.9545964272153329,0.37426001380780755,0.966088560469398,0.9593517149232976,0.9545964272153329,0.3742600138078075
241,241,edisonn241.xlsx,GMM,5000,10,23,2:40,uniform,0.1,5,500,0,241,0.9566629908163269,0.8852728106895996,0.9547316312371604,0.9506692114301305,0.8852728106895996,0.8852728106895996,0.9476981825448968,0.6455547844984373,0.9547316312371604,0.18714728865282432,0.950599764637573,0.959421117822783,0.9547316312371604,0.1871472886528243
242,242,edisonn242.xlsx,GMM,5000,10,23,2:40,uniform,0.3,1,500,0,242,0.9564224731861721,0.8750593808753196,0.9546653070250031,0.9440982674686487,0.8750593808753196,0.8750593808753196,0.95760861255234,0.7226737203354384,0.9546653070250031,0.18745565608068432,0.9594239864949322,0.9592299318515105,0.9546653070250031,0.1874556560806843
243,243,edisonn243.xlsx,GMM,5000,10,23,2:40,uniform,0.3,5,500,0,243,0.9563660130344049,0.8854407377722536,0.9546222426188978,0.9506254579822012,0.8854407377722536,0.8854407377722536,0.9726985664661835,0.6455581682713996,0.9546222426188978,0.18714728865282432,0.9662384987506456,0.9592472244791393,0.9546222426188978,0.1871472886528243
244,244,edisonn244.xlsx,GMM,5000,10,24,2:40,uniform,0.1,1,500,0,244,0.960002613476629,0.8967562987769208,0.9582899623603497,0.9541584112650044,0.8967562987769208,0.8967562987769208,0.958909462752345,0.7145252083517637,0.9582899623603497,0.17860649960676125,0.9698145886233808,0.9629229254209111,0.9582899623603497,0.1786064996067612
245,245,edisonn245.xlsx,GMM,5000,10,24,2:40,uniform,0.1,5,500,0,245,0.9587459091229287,0.9022901185243497,0.9568299733832802,0.9528404271271476,0.9022901185243497,0.9022901185243497,0.96720513755006,0.7194670859505855,0.9568299733832802,0.1824057379433301,0.9613259857409945,0.961717493692865,0.9568299733832802,0.1824057379433301
246,246,edisonn246.xlsx,GMM,5000,10,24,2:40,uniform,0.3,1,500,0,246,0.9534323411541891,0.8988326614045687,0.9516501085016293,0.9476371566937399,0.8988326614045687,0.8988326614045687,0.9602390095551827,0.7161978256023537,0.9516501085016293,0.17860649960676125,0.962288640637974,0.955996651428755,0.9516501085016293,0.4668034701875359
247,247,edisonn247.xlsx,GMM,5000,10,24,2:40,uniform,0.3,5,500,0,247,0.9588038415961397,0.8527189214738583,0.9570400502767907,0.9526928528621382,0.8527189214738583,0.8527189214738583,0.9679317556716162,0.7032427705881542,0.9570400502767907,0.1824057379433301,0.9688811977579195,0.961617477532167,0.9570400502767907,0.1824057379433301
248,248,edisonn248.xlsx,GMM,5000,10,25,2:40,uniform,0.1,1,500,0,248,0.9607340645822122,0.851448081402034,0.958930720308227,0.9544343384226832,0.851448081402034,0.851448081402034,0.9647919120300432,0.6911359222442092,0.958930720308227,0.1790202987993259,0.9641237866788778,0.963686899886125,0.958930720308227,0.1790202987993259
249,249,edisonn249.xlsx,GMM,5000,10,25,2:40,uniform,0.1,5,500,0,249,0.959630661226024,0.8630143765020759,0.9575768576056559,0.95323257659524,0.8630143765020759,0.8630143765020759,0.9699804755423433,0.7144092480034058,0.9575768576056559,0.18169738025954774,0.971135968620074,0.9629498468383166,0.9575768576056559,0.1816973802595477
250,250,edisonn250.xlsx,GMM,5000,10,25,2:40,uniform,0.3,1,500,0,250,0.958057048746774,0.9618895445852363,0.9570632528665781,0.9502158117033856,0.9593096186264315,0.9605271801969298,0.9717557872652571,0.46181923834406363,0.9570632528665781,0.35782742110890986,0.9605271801969298,0.958057048746774,0.9605271801969298,0.3578274211089098
251,251,edisonn251.xlsx,GMM,5000,10,25,2:40,uniform,0.3,5,500,0,251,0.9568697467469592,0.9595739291277651,0.9562777203679842,0.9487521273538344,0.9702776221142321,0.9595430693507705,0.9706204096369655,0.46336683901304576,0.9562777203679842,0.18169738025954774,0.9595430693507705,0.9568697467469592,0.9595430693507705,0.1816973802595477
252,252,edisonn252.xlsx,GMM,5000,10,26,2:40,uniform,0.1,1,500,0,252,0.9516399582834746,0.9402550297613348,0.9509041083630966,0.9501884389154116,0.9559004801561379,0.954319110208442,0.9558870844297404,0.447376341842851,0.9509041083630966,0.17890917087346794,0.954319110208442,0.9516399582834746,0.954319110208442,0.1789091708734679
253,253,edisonn253.xlsx,GMM,5000,10,26,2:40,uniform,0.1,5,500,0,253,0.9575509157867627,0.9658436524742372,0.9567874862545789,0.9492064432812505,0.9684687005951167,0.9605364704814107,0.9661493143634097,0.4611423232637255,0.9567874862545789,0.18106143742476685,0.9605364704814107,0.9575509157867627,0.9605364704814107,0.9609371972562925
254,254,edisonn254.xlsx,GMM,5000,10,26,2:40,uniform,0.3,1,500,0,254,0.9584632536413776,0.9375614208886826,0.9574982028433358,0.9500003246141857,0.975860392316154,0.9613802055193374,0.9735658402058247,0.45370775675468455,0.9574982028433358,0.17890917087346794,0.9613802055193374,0.9584632536413776,0.9613802055193374,0.1789091708734679
255,255,edisonn255.xlsx,GMM,5000,10,26,2:40,uniform,0.3,5,500,0,255,0.9577911430698132,0.9421440483110168,0.9568002698790664,0.9493617467306998,0.9680865652246717,0.9604741625686429,0.9730921658418602,0.4611423232637255,0.9568002698790664,0.18106143742476685,0.9604741625686429,0.9577911430698132,0.9604741625686429,0.1810614374247668
256,256,edisonn256.xlsx,GMM,5000,10,27,2:40,uniform,0.1,1,500,0,256,0.9598898958157543,0.9385862564296227,0.9589852260122679,0.9513158117743743,0.9711346812975016,0.9626827757641703,0.9766400387500843,0.5129381135002379,0.9589852260122679,0.34504508505069337,0.9626827757641703,0.9598898958157543,0.9626827757641703,0.584748194257676
257,257,edisonn257.xlsx,GMM,5000,10,27,2:40,uniform,0.1,5,500,0,257,0.9574626653933379,0.9620506686070128,0.956401503896943,0.9480389482196566,0.9612080536785994,0.9604372107254074,0.960147430320468,0.3667929977237007,0.956401503896943,0.18383456075011495,0.9604372107254074,0.9574626653933379,0.9604372107254074,0.1838345607501149
258,258,edisonn258.xlsx,GMM,5000,10,27,2:40,uniform,0.3,1,500,0,258,0.9598535546148863,0.9391833843083127,0.959078297785156,0.9512156266959848,0.9620930234242239,0.9626691247979323,0.970367678811591,0.449940952036747,0.959078297785156,0.34504508505069337,0.9626691247979323,0.9598535546148863,0.9626691247979323,0.3450450850506933
259,259,edisonn259.xlsx,GMM,5000,10,27,2:40,uniform,0.3,5,500,0,259,0.9573111075377493,0.9507950779979439,0.9563399292137682,0.9481626727422148,0.9556886750798227,0.9555765458397608,0.968057644266069,0.3667929977237007,0.9563399292137682,0.18383456075011495,0.9555765458397608,0.9573111075377493,0.9555765458397608,0.1838345607501149
260,260,edisonn260.xlsx,GMM,5000,10,28,2:40,uniform,0.1,1,500,0,260,0.9628948837685392,0.7231162528117665,0.9571987325642118,0.9579338277621224,0.17631715104905762,0.9571987325642118,0.17631715104905762,0.17631715104905762,0.9571987325642118,0.8550111303340117,0.17631715104905762,0.9596835152698439,0.17631715104905762,0.4541630966300187
261,261,edisonn261.xlsx,GMM,5000,10,28,2:40,uniform,0.1,5,500,0,261,0.9602391825171077,0.7042071251579107,0.9542116941815679,0.9552065260333819,0.1845636330640998,0.9542116941815679,0.1845636330640998,0.1845636330640998,0.9542116941815679,0.8576165123324637,0.1845636330640998,0.9573188515121026,0.1845636330640998,0.1845636330640998
262,262,edisonn262.xlsx,GMM,5000,10,28,2:40,uniform,0.3,1,500,0,262,0.956811206692854,0.7444637498799026,0.9574006335025387,0.9580597854503388,0.17631715104905762,0.9574006335025387,0.17631715104905762,0.17631715104905762,0.9574006335025387,0.8499735060315307,0.17631715104905762,0.9537554776085218,0.17631715104905762,0.1763171510490576
263,263,edisonn263.xlsx,GMM,5000,10,28,2:40,uniform,0.3,5,500,0,263,0.9530941223381633,0.6721753515473013,0.9541804883820802,0.9551796568877899,0.1845636330640998,0.9541804883820802,0.1845636330640998,0.1845636330640998,0.9541804883820802,0.8483975493934672,0.1845636330640998,0.9569701323999937,0.1845636330640998,0.1845636330640998
264,264,edisonn264.xlsx,GMM,5000,10,29,2:40,uniform,0.1,1,500,0,264,0.9578211360617259,0.7059118373378458,0.958656882262983,0.9597057512886203,0.2727658786221262,0.958656882262983,0.2727658786221262,0.2727658786221262,0.958656882262983,0.8424998234612443,0.2727658786221262,0.9612358041146901,0.2727658786221262,0.6292444607203944
265,265,edisonn265.xlsx,GMM,5000,10,29,2:40,uniform,0.1,5,500,0,265,0.962082112380483,0.6332323653223209,0.9558219799763034,0.95677842118949,0.18174919423634178,0.9558219799763034,0.18174919423634178,0.18174919423634178,0.9558219799763034,0.848299556137105,0.18174919423634178,0.9586707496926931,0.18174919423634178,0.1817491942363417
266,266,edisonn266.xlsx,GMM,5000,10,29,2:40,uniform,0.3,1,500,0,266,0.9643588426706498,0.7424901974054,0.9588477807743135,0.9595750927546893,0.17386014576435488,0.9588477807743135,0.17386014576435488,0.17386014576435488,0.9588477807743135,0.8704897050344784,0.17386014576435488,0.9613319505047927,0.17386014576435488,0.6177113500650647
267,267,edisonn267.xlsx,GMM,5000,10,29,2:40,uniform,0.3,5,500,0,267,0.9618755209169364,0.63052071883045,0.9558224190454667,0.9566138436633089,0.18174919423634178,0.9558224190454667,0.18174919423634178,0.18174919423634178,0.9558224190454667,0.8425834172923665,0.18174919423634178,0.958602960115429,0.18174919423634178,0.1817491942363417
268,268,edisonn268.xlsx,GMM,5000,10,30,2:40,uniform,0.1,1,500,0,268,0.9655325657235595,0.7247027014341934,0.9592387663747219,0.9599982613649986,0.1734964363571916,0.9592387663747219,0.1734964363571916,0.1734964363571916,0.9592387663747219,0.8265466654926313,0.1734964363571916,0.9621718515128138,0.1734964363571916,0.1734964363571916
269,269,edisonn269.xlsx,GMM,5000,10,30,2:40,uniform,0.1,5,500,0,269,0.966474190750051,0.6992599055838448,0.9602641872832155,0.9614830002697925,0.1707083533600204,0.9602641872832155,0.1707083533600204,0.1707083533600204,0.9602641872832155,0.8239116804645487,0.1707083533600204,0.9630910215565084,0.1707083533600204,0.4926386001311256
270,270,edisonn270.xlsx,GMM,5000,10,30,2:40,uniform,0.3,1,500,0,270,0.9645333859338944,0.84779054091344,0.9576864136363368,0.9543543252405766,0.1734964363571916,0.9610719898938883,0.1734964363571916,0.1734964363571916,0.9576864136363368,0.9194396645974143,0.1734964363571916,0.9585292763045765,0.1734964363571916,0.1734964363571916
271,271,edisonn271.xlsx,GMM,5000,10,30,2:40,uniform,0.3,5,500,0,271,0.9652846493910303,0.8239116804645487,0.9588176585563611,0.9553945829636143,0.1707083533600204,0.9621667066891593,0.1707083533600204,0.1707083533600204,0.9588176585563611,0.9195850504350914,0.1707083533600204,0.9594936991746545,0.1707083533600204,0.5428164109697733
272,272,edisonn272.xlsx,GMM,5000,10,31,2:40,uniform,0.1,1,500,0,272,0.9661679361918859,0.8408854080903371,0.959268312315198,0.9557328450695968,0.34761481011389755,0.962773946740078,0.34761481011389755,0.34761481011389755,0.959268312315198,0.9192241377013641,0.34761481011389755,0.9599643299874436,0.34761481011389755,0.3476148101138975
273,273,edisonn273.xlsx,GMM,5000,10,31,2:40,uniform,0.1,5,500,0,273,0.9668887068429872,0.8606479826295679,0.9602107903547764,0.9566662411104431,0.16828216422489922,0.9636939373211145,0.16828216422489922,0.16828216422489922,0.9602107903547764,0.9316342034979463,0.16828216422489922,0.9609715439079526,0.16828216422489922,0.1682821642248992
274,274,edisonn274.xlsx,GMM,5000,10,31,2:40,uniform,0.3,1,500,0,274,0.9661873213134137,0.8687365478816356,0.9591169649768243,0.9558692005027678,0.34761481011389755,0.9626592776546642,0.34761481011389755,0.34761481011389755,0.9591169649768243,0.9199020974134271,0.34761481011389755,0.9599549666104394,0.34761481011389755,0.3476148101138975
275,275,edisonn275.xlsx,GMM,5000,10,31,2:40,uniform,0.3,5,500,0,275,0.9668458731756473,0.8611355336255204,0.9600976472722205,0.9566100256239267,0.16828216422489922,0.9634475061778092,0.16828216422489922,0.16828216422489922,0.9600976472722205,0.9316342034979463,0.16828216422489922,0.9609508120284942,0.16828216422489922,0.1682821642248992
276,276,edisonn276.xlsx,GMM,5000,10,32,2:40,uniform,0.1,1,500,0,276,0.967635052239007,0.8063699834124864,0.9602917821036308,0.956685181695077,0.16933218222083793,0.9639622519553965,0.16933218222083793,0.16933218222083793,0.9602917821036308,0.9135677170550398,0.16933218222083793,0.9612430623323828,0.16933218222083793,0.1693321822208379
277,277,edisonn277.xlsx,GMM,5000,10,32,2:40,uniform,0.1,5,500,0,277,0.9574813854644297,0.8304788595737468,0.961137182033382,0.9575213422534687,0.167188202702094,0.9574713590043031,0.167188202702094,0.167188202702094,0.961137182033382,0.9251545182770704,0.167188202702094,0.9619316677171101,0.167188202702094,0.1951640305062824
278,278,edisonn278.xlsx,GMM,5000,10,32,2:40,uniform,0.3,1,500,0,278,0.9678204552024962,0.8205515249863246,0.9603266691429725,0.9567423905936614,0.32558618110470744,0.9644581607653061,0.32558618110470744,0.32558618110470744,0.9603266691429725,0.907841392504769,0.32558618110470744,0.9611153138384193,0.32558618110470744,0.3255861811047074
279,279,edisonn279.xlsx,GMM,5000,10,32,2:40,uniform,0.3,5,500,0,279,0.968256983007754,0.8269584568378912,0.9612409630078499,0.9576090582574721,0.167188202702094,0.9648707360113067,0.167188202702094,0.167188202702094,0.9612409630078499,0.9291526315836232,0.167188202702094,0.9620969687086395,0.167188202702094,0.1951640305062824
280,280,edisonn280.xlsx,GMM,5000,10,33,2:40,uniform,0.1,1,500,0,280,0.9594693725059109,0.7933674202663302,0.9594693725059109,0.9538607093270368,0.16696568766477962,0.9594693725059109,0.16696568766477962,0.16696568766477962,0.9594693725059109,0.9524338483122783,0.16696568766477962,0.9594693725059109,0.16696568766477962,0.1669656876647796
