index,N_object,Name,Algoritmos de clustering,samples,n_feats,k_real,k_GMM,distributions,compactness_factor,alpha_n,outliers,add_noise,index,silluette,bh,rtl,sd,db,xb,ch,dnn,mr,pb,rt,wg,c,UW
741,741,edisonn741.xlsx,GMM,5000,100,31,2:40,uniform,0.1,5,500,0,741,32,38,50,64,28,44,2,2,50,10,2,28,2,33
742,742,edisonn742.xlsx,GMM,5000,100,31,2:40,uniform,0.3,1,500,0,742,35,30,50,56,2,50,2,2,50,16,2,50,2,38
743,743,edisonn743.xlsx,GMM,5000,100,31,2:40,uniform,0.3,5,500,0,743,39,34,50,66,2,50,2,2,50,10,2,50,2,34
744,744,edisonn744.xlsx,GMM,5000,100,32,2:40,uniform,0.1,1,500,0,744,32,39,51,64,2,51,2,2,51,11,2,51,2,39
745,745,edisonn745.xlsx,GMM,5000,100,32,2:40,uniform,0.1,5,500,0,745,39,28,50,52,2,50,2,2,49,14,2,50,2,33
746,746,edisonn746.xlsx,GMM,5000,100,32,2:40,uniform,0.3,1,500,0,746,34,8,51,66,2,51,2,2,50,9,2,51,2,40
747,747,edisonn747.xlsx,GMM,5000,100,32,2:40,uniform,0.3,5,500,0,747,36,30,51,58,30,39,2,2,51,10,2,30,2,33
748,748,edisonn748.xlsx,GMM,5000,100,33,2:40,uniform,0.1,1,500,0,748,32,36,52,62,32,52,2,2,50,11,2,32,2,42
749,749,edisonn749.xlsx,GMM,5000,100,33,2:40,uniform,0.1,5,500,0,749,45,34,52,72,2,52,2,2,52,11,2,52,2,42
750,750,edisonn750.xlsx,GMM,5000,100,33,2:40,uniform,0.3,1,500,0,750,34,34,52,66,2,52,2,2,52,12,2,51,2,40
751,751,edisonn751.xlsx,GMM,5000,100,33,2:40,uniform,0.3,5,500,0,751,43,31,52,70,2,52,2,2,52,10,2,52,2,42
752,752,edisonn752.xlsx,GMM,5000,100,34,2:40,uniform,0.1,1,500,0,752,42,13,53,64,2,53,2,2,53,11,2,53,2,35
753,753,edisonn753.xlsx,GMM,5000,100,34,2:40,uniform,0.1,5,500,0,753,48,35,53,64,31,52,2,2,53,16,2,31,2,42
754,754,edisonn754.xlsx,GMM,5000,100,34,2:40,uniform,0.3,1,500,0,754,35,19,53,70,2,53,2,2,53,13,2,51,2,38
755,755,edisonn755.xlsx,GMM,5000,100,34,2:40,uniform,0.3,5,500,0,755,32,35,53,62,32,53,2,2,53,17,2,32,2,42
756,756,edisonn756.xlsx,GMM,5000,100,35,2:40,uniform,0.1,1,500,0,756,41,18,54,62,2,54,2,2,54,13,2,54,2,37
757,757,edisonn757.xlsx,GMM,5000,100,35,2:40,uniform,0.1,5,500,0,757,38,23,54,56,2,54,2,2,54,10,2,54,2,44
758,758,edisonn758.xlsx,GMM,5000,100,35,2:40,uniform,0.3,1,500,0,758,36,36,54,70,2,54,2,2,54,9,2,54,2,42
759,759,edisonn759.xlsx,GMM,5000,100,35,2:40,uniform,0.3,5,500,0,759,40,40,54,68,2,49,2,2,53,19,2,51,2,36
760,760,edisonn760.xlsx,GMM,5000,100,36,2:40,uniform,0.1,1,500,0,760,39,39,55,76,29,55,2,2,55,12,2,55,2,45
761,761,edisonn761.xlsx,GMM,5000,100,36,2:40,uniform,0.1,5,500,0,761,38,20,55,76,2,50,2,2,54,13,2,55,2,40
762,762,edisonn762.xlsx,GMM,5000,100,36,2:40,uniform,0.3,1,500,0,762,41,41,55,68,2,55,2,2,55,11,2,55,2,45
763,763,edisonn763.xlsx,GMM,5000,100,36,2:40,uniform,0.3,5,500,0,763,41,42,55,66,2,55,2,2,54,15,2,55,2,43
764,764,edisonn764.xlsx,GMM,5000,100,37,2:40,uniform,0.1,1,500,0,764,41,30,56,66,34,56,2,2,56,12,2,34,2,46
765,765,edisonn765.xlsx,GMM,5000,100,37,2:40,uniform,0.1,5,500,0,765,42,6,56,70,31,54,2,2,55,11,2,33,2,46
766,766,edisonn766.xlsx,GMM,5000,100,37,2:40,uniform,0.3,1,500,0,766,43,43,56,80,2,56,2,2,56,15,2,56,2,45
767,767,edisonn767.xlsx,GMM,5000,100,37,2:40,uniform,0.3,5,500,0,767,40,42,56,78,2,48,2,2,55,11,2,54,2,46
768,768,edisonn768.xlsx,GMM,5000,100,38,2:40,uniform,0.1,1,500,0,768,50,39,56,82,34,56,2,2,57,15,2,56,2,43
769,769,edisonn769.xlsx,GMM,5000,100,38,2:40,uniform,0.1,5,500,0,769,49,22,57,86,2,57,2,2,57,16,2,57,2,43
770,770,edisonn770.xlsx,GMM,5000,100,38,2:40,uniform,0.3,1,500,0,770,40,41,57,78,2,57,2,2,57,16,2,57,2,39
771,771,edisonn771.xlsx,GMM,5000,100,38,2:40,uniform,0.3,5,500,0,771,51,36,57,70,2,57,2,2,57,15,2,57,2,47
772,772,edisonn772.xlsx,GMM,5000,100,39,2:40,uniform,0.1,1,500,0,772,53,7,58,84,2,58,2,2,58,14,2,58,2,48
773,773,edisonn773.xlsx,GMM,5000,100,39,2:40,uniform,0.1,5,500,0,773,47,44,58,68,2,52,2,2,58,13,2,58,2,46
774,774,edisonn774.xlsx,GMM,5000,100,39,2:40,uniform,0.3,1,500,0,774,41,20,58,82,2,47,2,2,58,13,2,57,2,48
775,775,edisonn775.xlsx,GMM,5000,100,39,2:40,uniform,0.3,5,500,0,775,39,13,58,72,2,58,2,2,57,18,2,56,2,43
776,776,edisonn776.xlsx,GMM,5000,100,40,2:40,uniform,0.1,1,500,0,776,43,13,59,84,2,59,2,2,59,13,2,58,2,49
777,777,edisonn777.xlsx,GMM,5000,100,40,2:40,uniform,0.1,5,500,0,777,41,41,59,72,37,59,2,2,59,11,2,37,2,49
778,778,edisonn778.xlsx,GMM,5000,100,40,2:40,uniform,0.3,1,500,0,778,46,41,59,90,2,59,2,2,59,16,2,59,2,49
779,779,edisonn779.xlsx,GMM,5000,100,40,2:40,uniform,0.3,5,500,0,779,46,48,59,80,2,59,2,2,59,12,2,59,2,49
780,780,edisonn780.xlsx,GMM,5000,200,2,2:40,uniform,0.1,1,500,0,780,3,3,20,4,3,3,3,20,20,21,3,3,20,3
781,781,edisonn781.xlsx,GMM,5000,200,2,2:40,uniform,0.1,5,500,0,781,3,3,21,4,3,3,3,3,21,2,3,3,21,3
782,782,edisonn782.xlsx,GMM,5000,200,2,2:40,uniform,0.3,1,500,0,782,3,3,21,4,3,4,3,4,4,15,3,3,4,11
783,783,edisonn783.xlsx,GMM,5000,200,2,2:40,uniform,0.3,5,500,0,783,3,3,20,4,3,3,3,3,20,2,3,3,20,3
784,784,edisonn784.xlsx,GMM,5000,200,3,2:40,uniform,0.1,1,500,0,784,4,4,22,6,4,4,4,3,22,2,4,4,22,4
785,785,edisonn785.xlsx,GMM,5000,200,3,2:40,uniform,0.1,5,500,0,785,5,3,22,3,3,2,5,2,22,3,2,22,2,4
786,786,edisonn786.xlsx,GMM,5000,200,3,2:40,uniform,0.3,1,500,0,786,4,4,20,6,4,4,4,3,5,22,4,4,5,12
787,787,edisonn787.xlsx,GMM,5000,200,3,2:40,uniform,0.3,5,500,0,787,7,3,21,3,3,2,5,2,22,3,2,22,2,4
788,788,edisonn788.xlsx,GMM,5000,200,4,2:40,uniform,0.1,1,500,0,788,5,5,23,8,5,5,5,3,23,2,5,5,23,6
789,789,edisonn789.xlsx,GMM,5000,200,4,2:40,uniform,0.1,5,500,0,789,5,5,23,8,5,5,5,2,21,3,5,5,2,5
790,790,edisonn790.xlsx,GMM,5000,200,4,2:40,uniform,0.3,1,500,0,790,5,5,21,8,5,5,5,2,9,22,5,5,2,10
791,791,edisonn791.xlsx,GMM,5000,200,4,2:40,uniform,0.3,5,500,0,791,5,5,23,8,5,5,5,2,23,3,5,5,2,6
792,792,edisonn792.xlsx,GMM,5000,200,5,2:40,uniform,0.1,1,500,0,792,6,6,24,10,6,6,6,3,24,2,6,6,24,8
793,793,edisonn793.xlsx,GMM,5000,200,5,2:40,uniform,0.1,5,500,0,793,6,6,24,10,6,6,6,2,23,3,6,6,2,6
794,794,edisonn794.xlsx,GMM,5000,200,5,2:40,uniform,0.3,1,500,0,794,6,6,24,10,6,6,6,3,11,2,6,6,11,14
795,795,edisonn795.xlsx,GMM,5000,200,5,2:40,uniform,0.3,5,500,0,795,6,6,24,10,6,6,6,2,24,3,6,6,2,6
796,796,edisonn796.xlsx,GMM,5000,200,6,2:40,uniform,0.1,1,500,0,796,9,6,25,14,6,10,8,4,25,2,6,25,25,14
797,797,edisonn797.xlsx,GMM,5000,200,6,2:40,uniform,0.1,5,500,0,797,7,7,25,12,7,7,7,2,25,3,7,7,2,7
798,798,edisonn798.xlsx,GMM,5000,200,6,2:40,uniform,0.3,1,500,0,798,7,7,25,12,7,7,7,4,15,2,7,7,15,15
799,799,edisonn799.xlsx,GMM,5000,200,6,2:40,uniform,0.3,5,500,0,799,7,7,25,12,7,7,7,2,25,3,7,7,2,7
800,800,edisonn800.xlsx,GMM,5000,200,7,2:40,uniform,0.1,1,500,0,800,9,7,26,16,7,26,9,3,24,2,7,7,24,8
801,801,edisonn801.xlsx,GMM,5000,200,7,2:40,uniform,0.1,5,500,0,801,9,7,26,12,7,26,9,2,25,3,2,7,2,8
802,802,edisonn802.xlsx,GMM,5000,200,7,2:40,uniform,0.3,1,500,0,802,8,8,26,14,8,16,8,3,19,2,8,8,19,16
803,803,edisonn803.xlsx,GMM,5000,200,7,2:40,uniform,0.3,5,500,0,803,9,7,26,12,7,24,9,2,26,3,2,7,2,8
804,804,edisonn804.xlsx,GMM,5000,200,8,2:40,uniform,0.1,1,500,0,804,9,9,27,16,9,9,9,2,27,4,9,9,2,10
805,805,edisonn805.xlsx,GMM,5000,200,8,2:40,uniform,0.1,5,500,0,805,9,9,27,16,9,9,9,2,26,4,9,9,2,13
806,806,edisonn806.xlsx,GMM,5000,200,8,2:40,uniform,0.3,1,500,0,806,9,10,27,16,9,9,9,2,21,27,9,9,2,9
807,807,edisonn807.xlsx,GMM,5000,200,8,2:40,uniform,0.3,5,500,0,807,11,8,27,14,8,27,11,2,27,4,2,8,2,11
808,808,edisonn808.xlsx,GMM,5000,200,9,2:40,uniform,0.1,1,500,0,808,10,10,28,18,10,10,10,2,28,4,10,10,2,11
809,809,edisonn809.xlsx,GMM,5000,200,9,2:40,uniform,0.1,5,500,0,809,10,10,28,18,10,10,10,2,28,4,10,10,2,14
810,810,edisonn810.xlsx,GMM,5000,200,9,2:40,uniform,0.3,1,500,0,810,10,6,28,18,10,10,10,2,28,4,10,10,2,11
811,811,edisonn811.xlsx,GMM,5000,200,9,2:40,uniform,0.3,5,500,0,811,10,10,28,18,10,10,10,2,28,4,10,10,2,14
812,812,edisonn812.xlsx,GMM,5000,200,10,2:40,uniform,0.1,1,500,0,812,14,10,29,18,10,29,14,2,29,4,10,10,2,11
813,813,edisonn813.xlsx,GMM,5000,200,10,2:40,uniform,0.1,5,500,0,813,12,8,29,22,8,29,12,3,29,2,8,29,29,12
814,814,edisonn814.xlsx,GMM,5000,200,10,2:40,uniform,0.3,1,500,0,814,13,8,29,24,2,29,13,2,28,4,2,29,2,19
815,815,edisonn815.xlsx,GMM,5000,200,10,2:40,uniform,0.3,5,500,0,815,15,8,29,20,8,26,11,3,29,2,8,28,29,11
816,816,edisonn816.xlsx,GMM,5000,200,11,2:40,uniform,0.1,1,500,0,816,14,11,30,20,11,30,14,3,29,2,11,11,29,19
817,817,edisonn817.xlsx,GMM,5000,200,11,2:40,uniform,0.1,5,500,0,817,13,11,30,20,11,18,13,2,30,5,2,11,2,13
818,818,edisonn818.xlsx,GMM,5000,200,11,2:40,uniform,0.3,1,500,0,818,15,11,30,20,11,24,14,3,29,2,11,11,29,12
819,819,edisonn819.xlsx,GMM,5000,200,11,2:40,uniform,0.3,5,500,0,819,13,11,30,24,10,14,13,2,29,5,2,30,2,13
820,820,edisonn820.xlsx,GMM,5000,200,12,2:40,uniform,0.1,1,500,0,820,14,10,31,26,2,25,14,2,31,4,2,31,2,13
821,821,edisonn821.xlsx,GMM,5000,200,12,2:40,uniform,0.1,5,500,0,821,13,13,31,24,13,13,13,2,31,5,13,13,2,14
822,822,edisonn822.xlsx,GMM,5000,200,12,2:40,uniform,0.3,1,500,0,822,13,13,31,24,13,13,13,2,31,4,13,13,2,14
823,823,edisonn823.xlsx,GMM,5000,200,12,2:40,uniform,0.3,5,500,0,823,14,14,31,20,11,31,14,2,31,7,2,31,2,14
824,824,edisonn824.xlsx,GMM,5000,200,13,2:40,uniform,0.1,1,500,0,824,22,17,32,20,11,32,17,2,32,5,2,32,2,20
825,825,edisonn825.xlsx,GMM,5000,200,13,2:40,uniform,0.1,5,500,0,825,14,15,32,26,14,14,14,2,32,6,14,14,2,14
826,826,edisonn826.xlsx,GMM,5000,200,13,2:40,uniform,0.3,1,500,0,826,15,13,32,24,13,32,15,2,28,5,13,13,2,16
827,827,edisonn827.xlsx,GMM,5000,200,13,2:40,uniform,0.3,5,500,0,827,14,14,32,26,14,14,14,2,32,7,14,14,2,14
828,828,edisonn828.xlsx,GMM,5000,200,14,2:40,uniform,0.1,1,500,0,828,15,13,33,30,2,33,16,2,31,5,2,33,2,23
829,829,edisonn829.xlsx,GMM,5000,200,14,2:40,uniform,0.1,5,500,0,829,17,12,33,28,12,33,17,2,33,5,2,33,2,20
830,830,edisonn830.xlsx,GMM,5000,200,14,2:40,uniform,0.3,1,500,0,830,15,5,33,24,13,33,18,2,33,4,2,33,2,18
831,831,edisonn831.xlsx,GMM,5000,200,14,2:40,uniform,0.3,5,500,0,831,17,17,33,24,13,33,16,2,33,5,2,13,2,16
832,832,edisonn832.xlsx,GMM,5000,200,15,2:40,uniform,0.1,1,500,0,832,16,16,34,30,16,31,16,2,33,5,16,16,2,19
833,833,edisonn833.xlsx,GMM,5000,200,15,2:40,uniform,0.1,5,500,0,833,16,16,34,30,13,33,19,2,34,6,2,34,2,16
834,834,edisonn834.xlsx,GMM,5000,200,15,2:40,uniform,0.3,1,500,0,834,18,12,34,34,2,34,18,2,34,5,2,34,2,17
835,835,edisonn835.xlsx,GMM,5000,200,15,2:40,uniform,0.3,5,500,0,835,16,16,34,30,16,16,16,2,34,6,16,16,2,16
836,836,edisonn836.xlsx,GMM,5000,200,16,2:40,uniform,0.1,1,500,0,836,17,19,35,26,14,35,19,2,35,6,2,15,2,20
837,837,edisonn837.xlsx,GMM,5000,200,16,2:40,uniform,0.1,5,500,0,837,18,21,35,34,2,18,18,2,34,6,2,35,2,17
838,838,edisonn838.xlsx,GMM,5000,200,16,2:40,uniform,0.3,1,500,0,838,18,20,35,34,2,35,18,2,33,7,2,35,2,25
839,839,edisonn839.xlsx,GMM,5000,200,16,2:40,uniform,0.3,5,500,0,839,17,20,35,36,2,34,19,2,34,6,2,35,2,23
840,840,edisonn840.xlsx,GMM,5000,200,17,2:40,uniform,0.1,1,500,0,840,20,21,36,38,2,36,20,2,36,5,2,16,2,19
841,841,edisonn841.xlsx,GMM,5000,200,17,2:40,uniform,0.1,5,500,0,841,17,17,36,32,17,36,2,2,36,8,2,17,2,19
842,842,edisonn842.xlsx,GMM,5000,200,17,2:40,uniform,0.3,1,500,0,842,17,17,36,32,17,36,20,2,36,6,17,17,2,19
843,843,edisonn843.xlsx,GMM,5000,200,17,2:40,uniform,0.3,5,500,0,843,17,19,36,32,17,36,21,2,36,8,17,17,2,19
844,844,edisonn844.xlsx,GMM,5000,200,18,2:40,uniform,0.1,1,500,0,844,21,16,37,28,15,37,21,3,37,2,16,37,37,20
845,845,edisonn845.xlsx,GMM,5000,200,18,2:40,uniform,0.1,5,500,0,845,18,18,37,34,18,37,18,4,37,2,18,18,37,20
846,846,edisonn846.xlsx,GMM,5000,200,18,2:40,uniform,0.3,1,500,0,846,20,16,37,38,16,37,20,3,37,2,16,37,37,19
847,847,edisonn847.xlsx,GMM,5000,200,18,2:40,uniform,0.3,5,500,0,847,29,22,37,42,14,37,22,4,37,2,14,37,37,20
848,848,edisonn848.xlsx,GMM,5000,200,19,2:40,uniform,0.1,1,500,0,848,22,22,38,42,16,38,2,2,36,7,2,38,2,21
849,849,edisonn849.xlsx,GMM,5000,200,19,2:40,uniform,0.1,5,500,0,849,20,18,38,34,17,38,23,3,38,2,17,18,38,21
850,850,edisonn850.xlsx,GMM,5000,200,19,2:40,uniform,0.3,1,500,0,850,22,16,38,42,2,38,2,2,38,7,2,38,2,22
851,851,edisonn851.xlsx,GMM,5000,200,19,2:40,uniform,0.3,5,500,0,851,22,5,38,32,17,37,22,3,36,2,17,38,36,20
852,852,edisonn852.xlsx,GMM,5000,200,20,2:40,uniform,0.1,1,500,0,852,24,19,39,36,19,39,2,2,39,7,2,19,2,29
853,853,edisonn853.xlsx,GMM,5000,200,20,2:40,uniform,0.1,5,500,0,853,19,4,39,36,17,37,2,2,39,8,2,19,2,28
854,854,edisonn854.xlsx,GMM,5000,200,20,2:40,uniform,0.3,1,500,0,854,26,22,39,40,2,39,2,2,39,9,2,39,2,21
855,855,edisonn855.xlsx,GMM,5000,200,20,2:40,uniform,0.3,5,500,0,855,21,19,39,42,2,39,2,2,39,8,2,39,2,28
856,856,edisonn856.xlsx,GMM,5000,200,21,2:40,uniform,0.1,1,500,0,856,25,15,40,42,18,40,2,2,39,8,2,40,2,25
857,857,edisonn857.xlsx,GMM,5000,200,21,2:40,uniform,0.1,5,500,0,857,21,21,40,40,21,40,2,2,40,10,2,21,2,30
858,858,edisonn858.xlsx,GMM,5000,200,21,2:40,uniform,0.3,1,500,0,858,21,18,40,40,21,35,2,2,40,8,21,21,2,22
859,859,edisonn859.xlsx,GMM,5000,200,21,2:40,uniform,0.3,5,500,0,859,25,23,40,36,2,30,2,2,39,10,2,19,2,30
860,860,edisonn860.xlsx,GMM,5000,200,22,2:40,uniform,0.1,1,500,0,860,22,22,41,42,22,41,2,2,41,9,22,22,2,28
861,861,edisonn861.xlsx,GMM,5000,200,22,2:40,uniform,0.1,5,500,0,861,23,24,41,46,18,41,2,2,41,9,2,41,2,31
862,862,edisonn862.xlsx,GMM,5000,200,22,2:40,uniform,0.3,1,500,0,862,22,29,41,44,2,41,2,2,41,8,2,41,2,23
863,863,edisonn863.xlsx,GMM,5000,200,22,2:40,uniform,0.3,5,500,0,863,24,24,41,46,2,41,2,2,41,6,2,41,2,31
864,864,edisonn864.xlsx,GMM,5000,200,23,2:40,uniform,0.1,1,500,0,864,27,7,42,44,2,29,2,2,42,7,2,42,2,25
865,865,edisonn865.xlsx,GMM,5000,200,23,2:40,uniform,0.1,5,500,0,865,27,9,42,40,2,42,2,2,41,6,2,21,2,24
866,866,edisonn866.xlsx,GMM,5000,200,23,2:40,uniform,0.3,1,500,0,866,24,30,42,46,21,42,2,2,42,7,2,42,2,25
867,867,edisonn867.xlsx,GMM,5000,200,23,2:40,uniform,0.3,5,500,0,867,25,21,42,48,2,42,2,2,42,7,2,42,2,25
868,868,edisonn868.xlsx,GMM,5000,200,24,2:40,uniform,0.1,1,500,0,868,25,16,43,50,2,26,2,2,43,8,2,43,2,25
869,869,edisonn869.xlsx,GMM,5000,200,24,2:40,uniform,0.1,5,500,0,869,25,26,43,48,2,43,2,2,41,10,2,43,2,25
870,870,edisonn870.xlsx,GMM,5000,200,24,2:40,uniform,0.3,1,500,0,870,26,4,43,46,2,43,2,2,42,9,2,43,2,27
871,871,edisonn871.xlsx,GMM,5000,200,24,2:40,uniform,0.3,5,500,0,871,27,7,43,42,2,41,2,2,42,10,2,43,2,25
872,872,edisonn872.xlsx,GMM,5000,200,25,2:40,uniform,0.1,1,500,0,872,25,27,44,44,23,29,2,2,43,7,23,23,2,34
873,873,edisonn873.xlsx,GMM,5000,200,25,2:40,uniform,0.1,5,500,0,873,25,9,44,50,2,43,2,2,44,12,2,23,2,26
874,874,edisonn874.xlsx,GMM,5000,200,25,2:40,uniform,0.3,1,500,0,874,25,26,44,50,2,44,2,2,44,8,2,44,2,26
875,875,edisonn875.xlsx,GMM,5000,200,25,2:40,uniform,0.3,5,500,0,875,28,6,44,46,24,35,2,2,43,8,2,24,2,26
876,876,edisonn876.xlsx,GMM,5000,200,26,2:40,uniform,0.1,1,500,0,876,31,28,45,48,25,45,31,3,44,2,25,25,44,29
877,877,edisonn877.xlsx,GMM,5000,200,26,2:40,uniform,0.1,5,500,0,877,26,27,45,52,2,39,2,2,45,11,2,23,2,27
878,878,edisonn878.xlsx,GMM,5000,200,26,2:40,uniform,0.3,1,500,0,878,26,6,45,50,26,45,2,2,45,10,26,26,2,28
879,879,edisonn879.xlsx,GMM,5000,200,26,2:40,uniform,0.3,5,500,0,879,33,28,45,54,2,45,2,2,45,9,2,44,2,35
880,880,edisonn880.xlsx,GMM,5000,200,27,2:40,uniform,0.1,1,500,0,880,26,7,46,50,25,46,2,2,46,10,2,26,2,36
881,881,edisonn881.xlsx,GMM,5000,200,27,2:40,uniform,0.1,5,500,0,881,27,28,46,54,24,46,2,2,46,11,2,24,2,28
882,882,edisonn882.xlsx,GMM,5000,200,27,2:40,uniform,0.3,1,500,0,882,34,26,46,46,24,46,2,2,46,9,2,25,2,28
883,883,edisonn883.xlsx,GMM,5000,200,27,2:40,uniform,0.3,5,500,0,883,26,6,46,50,26,43,2,2,46,11,2,26,2,29
884,884,edisonn884.xlsx,GMM,5000,200,28,2:40,uniform,0.1,1,500,0,884,30,10,47,54,28,46,2,2,47,9,28,28,2,37
885,885,edisonn885.xlsx,GMM,5000,200,28,2:40,uniform,0.1,5,500,0,885,33,9,46,52,26,33,2,2,47,10,2,27,2,37
886,886,edisonn886.xlsx,GMM,5000,200,28,2:40,uniform,0.3,1,500,0,886,30,34,47,54,28,41,2,2,46,9,28,28,2,31
887,887,edisonn887.xlsx,GMM,5000,200,28,2:40,uniform,0.3,5,500,0,887,30,35,47,48,2,43,2,2,47,8,2,47,2,31
888,888,edisonn888.xlsx,GMM,5000,200,29,2:40,uniform,0.1,1,500,0,888,29,31,48,56,29,48,2,2,48,9,29,29,2,30
889,889,edisonn889.xlsx,GMM,5000,200,29,2:40,uniform,0.1,5,500,0,889,29,25,48,62,2,47,2,2,48,10,2,48,2,38
